Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,VAR.COR.00013,BICCHIERI KRISTAL IMBUST 25CL 20CFX40PZ,PZ,PZ,1.0,0.0726,312,20.8104,20.8104
,,,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,PZ,PZ,1.0,0.3889,1809,695.2134,695.2134
,,,VAR.COR.00015,CREMA CORPO 20 ML,PZ,PZ,1.0,0.27,278,75.06,75.06
,,CORTPERS - ,,,,,,,,31.72,31.72
,,,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,PZ,PZ,1.0,0.0543,244,31.72,31.72
,,MONOUSO - ,,,,,,,,235.2993,235.2993
,,,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,CF,CF,1.0,0.4954,39,30.888,30.888
,,,VAR.MON.00004,ASCIUGAMANO XDISTR. PIEGA A Z TORK X21PZ,PZ,PZ,1.0,1.6472,40,58.9113,58.9113
,,,VAR.MON.00041,BICCHIERI PERSONALIZZATI 1000PZ,CF,CF,1.0,9.7,15,145.5,145.5
,,,,,,,,,TOTALE,3482.1391,3482.1391
