Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,PUL.DET.00011,AMMORBIDENTE 5KG,PZ,PZ,1.0,6.3359,4,24.0304,24.0304
,,,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,PZ,PZ,1.0,7.7402,1,7.2727,7.2727
,,,PUL.DET.00022,SAPONE MANI PER DISPENSE TORK 100MLX6PZ,PZ,PZ,1.0,8.402,3,24.6636,24.6636
,,,PUL.DET.00025,PASTICCHE LAVASTOVIGLIE FAIRY 2CFX100PZ,CF,CF,1.0,14.6667,1,14.6667,14.6667
,,,PUL.DET.00028,SYD WC GEL 750MLX12PZ,PZ,PZ,1.0,0.5094,1,0.5094,0.5094
,,,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,PZ,PZ,1.0,4.5989,1,2.9411,2.9411
,,STRPULIZ - ,,,,,,,,76.8188,76.8188
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,1,0.7375,0.7375
,,,PUL.STR.00017,SACCHETTI ASPIRAPOLVERE 3G PICCOLO TMB,PZ,PZ,1.0,1.552,5,7.76,7.76
,,,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,CF,CF,1.0,1.2391,25,28.75,28.75
,,,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,CF,CF,1.0,4.5,2,9.0,9.0
,,,PUL.STR.00033,BUSTE TRASPARENTI CON ZIP 55X83 200PZ,PZ,PZ,1.0,0.175,40,7.0,7.0
,,,PUL.STR.00036,PANNO PER PAVIMENTI,PZ,PZ,1.0,1.9254,5,9.5713,9.5713
,,,PUL.STR.00045,DISCO ABRASIVO PER I MOP XL (FOR),PZ,PZ,1.0,7.0,2,14.0,14.0
,VARIE - ,,,,,,,,,2161.1176,2161.1176
,,CARTBUSA - ,,,,,,,,820.5702,820.5702
,,,VAR.CAR.00002,BUSTE SPAZZATURA 55X65 20KG,CT,CT,1.0,39.6471,1,39.6471,39.6471
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,2,76.5079,76.5079
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,2286,561.38,561.38
,,,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,PZ,PZ,1.0,1.2059,113,135.4122,135.4122
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,2,7.623,7.623
,,CORTGEN - ,,,,,,,,1092.9118,1092.9118
,,,VAR.COR.00002,PANTOFOLE,PZ,PZ,1.0,0.65,58,37.7,37.7
,,,VAR.COR.00003,VANITY SET,PZ,PZ,1.0,0.165,380,62.7,62.7
,,,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,PZ,PZ,1.0,0.0809,600,90.0,90.0
,,,VAR.COR.00007,SAPONETTE AMALFI COAST 15GR,PZ,PZ,1.0,0.2913,400,116.52,116.52
,,,VAR.COR.00013,BICCHIERI KRISTAL IMBUST 25CL 20CFX40PZ,PZ,PZ,1.0,0.0726,632,23.8896,23.8896
,,,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,PZ,PZ,1.0,0.3889,2004,762.1022,762.1022
,,CORTPERS - ,,,,,,,,106.86,106.86
,,,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,PZ,PZ,1.0,0.0543,822,106.86,106.86
,,MONOUSO - ,,,,,,,,140.7756,140.7756
,,,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,CF,CF,1.0,0.4954,81,64.1524,64.1524
,,,VAR.MON.00004,ASCIUGAMANO XDISTR. PIEGA A Z TORK X21PZ,PZ,PZ,1.0,1.6472,21,12.2115,12.2115
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,11,55.4117,55.4117
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,2,9.0,9.0
,,,,,,,,,TOTALE,2993.6223,2993.6223
