Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,MAN.MED.00024,BLOCCHI CEMENTO,PZ,PZ,1.0,4.0122,72,288.88,288.88
,,,MAN.MED.00025,TIRAFONDI 6MM,PZ,PZ,1.0,0.208,20,4.16,4.16
,,,MAN.MED.00026,"TIRAFONDI PER LEGNO 6,5X120MM",PZ,PZ,1.0,0.287,20,5.74,5.74
,,,MAN.MED.00027,"TIRAFONDI PER LEGNO 6,5X40MM",PZ,PZ,1.0,0.082,30,2.46,2.46
,,,MAN.MED.00028,VITI PER LEGNO 5X60MM,PZ,PZ,1.0,0.1067,30,3.2,3.2
,,,MAN.MED.00029,VITI PER LEGNO 5X80MM,PZ,PZ,1.0,0.1477,30,4.43,4.43
,,,MAN.MED.00030,ANGOLARI 5X5,PZ,PZ,1.0,0.123,10,1.23,1.23
,,,MAN.MED.00031,ANGOLARI 40X40,PZ,PZ,1.0,0.164,5,0.82,0.82
,,,MAN.MED.00032,"VITI PER LEGNO 4,5X50MM",PZ,PZ,1.0,0.0738,200,14.75,14.75
,,,MAN.MED.00033,VITI PER LEGNO 4X30MM,PZ,PZ,1.0,0.0246,50,1.23,1.23
,,,MAN.MED.00034,ANGOLARI 4X4,PZ,PZ,1.0,0.1193,15,1.79,1.79
,,,MAN.MED.00035,PANNELLI ISOTERMICI 60X125CM,PZ,PZ,1.0,7.0267,3,21.08,21.08
,,,MAN.MED.00036,ROTOLO LENZA 100ML,PZ,PZ,1.0,1.23,1,1.23,1.23
,,MATELETT - ,,,,,,,,1.64,1.64
,,,MAN.ELE.00046,CASSETTA PER ESTERNO 80X80X45,PZ,PZ,1.0,1.64,1,1.64,1.64
,,MATIDRAU - ,,,,,,,,23.73,23.73
,,,MAN.MID.00013,CHIUSINO SIFONATO,PZ,PZ,1.0,7.32,1,7.32,7.32
,,,MAN.MID.00014,TUBO DI SCARICO A CURVA 50/30°,PZ,PZ,1.0,9.84,1,1.1,1.1
,,,MAN.MID.00015,TUBO DI SCARICO A CURVA 50/45°,PZ,PZ,1.0,1.1,2,2.2,2.2
,,,MAN.MID.00016,DISINCROSTANTE LIQ CALDAIA EURO 801 10KG,PZ,PZ,1.0,13.11,1,13.11,13.11
,,STRMAN - ,,,,,,,,13.53,13.53
,,,MAN.SMA.00001,DUPLICATO CHIAVI,PZ,PZ,1.0,1.23,2,5.33,5.33
,,,MAN.SMA.00002,PENNELLO PER PITTURA,PZ,PZ,1.0,2.87,4,8.2,8.2
,,VERNPITT - ,,,,,,,,50.0,50.0
,,,MAN.VER.00005,SMALTO BIANCO IDROREFLEX 750ML,PZ,PZ,1.0,11.4767,3,34.43,34.43
,,,MAN.VER.00006,FONDO PER PITTURA 750ML,PZ,PZ,1.0,7.785,2,15.57,15.57
,PULIZIA - ,,,,,,,,,3.4091,3.4091
,,STRPULIZ - ,,,,,,,,3.4091,3.4091
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
,VARIE - ,,,,,,,,,2.05,2.05
,,RICECONS - ,,,,,,,,2.05,2.05
,,,VAR.RIC.00003,CARTA GOMMATA,PZ,PZ,1.0,0.165,3,0.495,0.495
,,,VAR.RIC.00010,BOMBOLE GPL,PZ,PZ,1.0,1.555,1,1.555,1.555
,,,,,,,,,TOTALE,1217.0791,1217.0791
