Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,PZ,PZ,1.0,7.7402,1,4.0,4.0
,,,PUL.DET.00018,ANTICALCARE VIAKAL 470MLX10PZ,PZ,PZ,1.0,1.3636,1,1.3636,1.3636
,,,PUL.DET.00039,DETERGENTE PIATTI SVELTO 10KG,PZ,PZ,0.0,14.7262,1,14.725,14.725
,,,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",PZ,PZ,1.0,3.9,1,3.9,3.9
,,,PUL.DET.00043,DASH LIQUIDO 4LTX2,PZ,PZ,1.0,14.0,2,44.0,44.0
,VARIE - ,,,,,,,,,107.3384,107.3384
,,CARTBUSA - ,,,,,,,,77.6769,77.6769
,,,VAR.CAR.00003,BUSTE SPAZZATURA 70X90 20KG,CT,CT,1.0,42.0,1,42.0,42.0
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,96,20.6769,20.6769
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,4,15.0,15.0
,,MONOUSO - ,,,,,,,,8.4753,8.4753
,,,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,CF,CF,1.0,0.4954,18,8.4753,8.4753
,,PROCUCIN - ,,,,,,,,21.0667,21.0667
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,2,10.4,10.4
,,,VAR.PRO.00002,CARTA  ALLUMINIO 330MM X 125MT ROTOLO,PZ,PZ,1.0,7.606,2,10.6667,10.6667
,,RICECONS - ,,,,,,,,0.1195,0.1195
,,,VAR.RIC.00003,CARTA GOMMATA,PZ,PZ,1.0,0.165,2,0.1195,0.1195
,,,,,,,,,TOTALE,589.2572,589.2572
